Frame Number;Timestamp;Rigid Body Name;Relative X;Relative Y;Relative Z;Gesture
524525;4371.042;HandRight;0.0125;-0.5345;-0.2015;clap
524525;4371.042;Head;-0.1855;0.0226;0.0275;clap
524526;4371.05;HandLeft;-0.327;-0.4577;-0.227;clap
524526;4371.05;HandRight;0.006;-0.5267;-0.2011;clap
524526;4371.05;Head;-0.1861;0.0229;0.0273;clap
524527;4371.058;HandLeft;-0.3205;-0.4523;-0.2244;clap
524527;4371.058;HandRight;-0.0005;-0.519;-0.2004;clap
524527;4371.058;Head;-0.1864;0.023;0.0276;clap
524528;4371.067;HandLeft;-0.3141;-0.447;-0.2217;clap
524528;4371.067;HandRight;-0.0071;-0.5112;-0.1995;clap
524528;4371.067;Head;-0.1867;0.0232;0.0282;clap
524529;4371.075;HandLeft;-0.3075;-0.4424;-0.2189;clap
524529;4371.075;HandRight;-0.0138;-0.5034;-0.1983;clap
524529;4371.075;Head;-0.1866;0.0232;0.0291;clap
524530;4371.083;HandLeft;-0.3005;-0.4384;-0.2159;clap
524530;4371.083;HandRight;-0.021;-0.4959;-0.1967;clap
524530;4371.083;Head;-0.1867;0.0233;0.0295;clap
524531;4371.092;HandLeft;-0.2936;-0.4343;-0.2131;clap
524531;4371.092;HandRight;-0.0281;-0.4887;-0.1947;clap
524531;4371.092;Head;-0.1869;0.0234;0.0298;clap
524532;4371.1;HandLeft;-0.2867;-0.431;-0.21;clap
524532;4371.1;HandRight;-0.0354;-0.4815;-0.1926;clap
524532;4371.1;Head;-0.1871;0.0236;0.03;clap
524533;4371.108;HandLeft;-0.2795;-0.4281;-0.207;clap
524533;4371.108;HandRight;-0.0427;-0.4748;-0.1905;clap
524533;4371.108;Head;-0.1873;0.0239;0.0301;clap
524534;4371.117;HandLeft;-0.2726;-0.4257;-0.2039;clap
524534;4371.117;HandRight;-0.0501;-0.4683;-0.1881;clap
524534;4371.117;Head;-0.1872;0.024;0.0306;clap
524535;4371.125;HandLeft;-0.2654;-0.4236;-0.2007;clap
524535;4371.125;HandRight;-0.0574;-0.4621;-0.1855;clap
524535;4371.125;Head;-0.1874;0.0242;0.031;clap
524536;4371.133;HandLeft;-0.2584;-0.4219;-0.1974;clap
524536;4371.133;HandRight;-0.0645;-0.4563;-0.1826;clap
524536;4371.133;Head;-0.1873;0.0244;0.0313;clap
524537;4371.142;HandLeft;-0.2512;-0.4207;-0.1941;clap
524537;4371.142;HandRight;-0.0715;-0.4508;-0.1796;clap
524537;4371.142;Head;-0.1872;0.0247;0.0318;clap
524538;4371.15;HandLeft;-0.2441;-0.4197;-0.1907;clap
524538;4371.15;HandRight;-0.0785;-0.4459;-0.1765;clap
524538;4371.15;Head;-0.1871;0.0248;0.0326;clap
524539;4371.158;HandLeft;-0.2368;-0.4194;-0.1873;clap
524539;4371.158;HandRight;-0.085;-0.4412;-0.1734;clap
524539;4371.158;Head;-0.187;0.0249;0.0331;clap
524540;4371.167;HandLeft;-0.2297;-0.4194;-0.1842;clap
524540;4371.167;HandRight;-0.0914;-0.4372;-0.17;clap
524540;4371.167;Head;-0.1869;0.0249;0.0336;clap
524541;4371.175;HandLeft;-0.2217;-0.4195;-0.1802;clap
524541;4371.175;HandRight;-0.0977;-0.433;-0.1667;clap
524541;4371.175;Head;-0.1868;0.025;0.034;clap
524542;4371.183;HandLeft;-0.2133;-0.4186;-0.1756;clap
524542;4371.183;HandRight;-0.1038;-0.4297;-0.1633;clap
524542;4371.183;Head;-0.1865;0.0253;0.0341;clap
524543;4371.192;HandLeft;-0.2045;-0.42;-0.1711;clap
524543;4371.192;HandRight;-0.1097;-0.4266;-0.1599;clap
524543;4371.192;Head;-0.1863;0.0254;0.0348;clap
524544;4371.2;HandLeft;-0.1986;-0.4214;-0.1686;clap
524544;4371.2;HandRight;-0.1148;-0.424;-0.1567;clap
524544;4371.2;Head;-0.1862;0.0255;0.0353;clap
524545;4371.208;HandLeft;-0.1984;-0.4231;-0.1679;clap
524545;4371.208;HandRight;-0.1152;-0.4215;-0.1551;clap
524545;4371.208;Head;-0.186;0.0256;0.0358;clap
524546;4371.217;HandLeft;-0.2035;-0.4229;-0.1657;clap
524546;4371.217;HandRight;-0.1143;-0.421;-0.1526;clap
524546;4371.217;Head;-0.1857;0.0259;0.036;clap
524547;4371.225;HandLeft;-0.2091;-0.4221;-0.1629;clap
524547;4371.225;HandRight;-0.1137;-0.4205;-0.151;clap
524547;4371.225;Head;-0.1855;0.026;0.0363;clap
524548;4371.233;HandLeft;-0.2119;-0.4223;-0.1621;clap
524548;4371.233;HandRight;-0.1125;-0.4198;-0.1499;clap
524548;4371.233;Head;-0.1855;0.026;0.0368;clap
524549;4371.242;HandLeft;-0.2117;-0.4196;-0.1614;clap
524549;4371.242;HandRight;-0.1123;-0.4185;-0.1501;clap
524549;4371.242;Head;-0.1852;0.0262;0.037;clap
524550;4371.25;HandLeft;-0.21;-0.4158;-0.1613;clap
524550;4371.25;HandRight;-0.1113;-0.4171;-0.1504;clap
524550;4371.25;Head;-0.1852;0.0265;0.0369;clap
524551;4371.258;HandLeft;-0.208;-0.4132;-0.1602;clap
524551;4371.258;HandRight;-0.1101;-0.4164;-0.1505;clap
524551;4371.258;Head;-0.185;0.0268;0.0372;clap
524552;4371.267;HandLeft;-0.2055;-0.4108;-0.1591;clap
524552;4371.267;HandRight;-0.1087;-0.4156;-0.1508;clap
524552;4371.267;Head;-0.1845;0.027;0.038;clap
524553;4371.275;HandLeft;-0.2036;-0.4098;-0.1586;clap
524553;4371.275;HandRight;-0.1072;-0.4148;-0.1508;clap
524553;4371.275;Head;-0.1844;0.0271;0.0384;clap
524554;4371.283;HandLeft;-0.2038;-0.4093;-0.1592;clap
524554;4371.283;HandRight;-0.105;-0.4147;-0.1505;clap
524554;4371.283;Head;-0.1842;0.0275;0.0383;clap
524555;4371.292;HandLeft;-0.2058;-0.4092;-0.1602;clap
524555;4371.292;HandRight;-0.1025;-0.414;-0.1503;clap
524555;4371.292;Head;-0.1836;0.0277;0.0385;clap
524556;4371.3;HandLeft;-0.2087;-0.4091;-0.1607;clap
524556;4371.3;HandRight;-0.0992;-0.4143;-0.1495;clap
524556;4371.3;Head;-0.1835;0.0278;0.0387;clap
524557;4371.308;HandLeft;-0.2121;-0.4091;-0.1614;clap
524557;4371.308;HandRight;-0.0963;-0.4139;-0.1489;clap
524557;4371.308;Head;-0.1826;0.0283;0.0385;clap
524558;4371.317;HandLeft;-0.2158;-0.4091;-0.1616;clap
524558;4371.317;HandRight;-0.093;-0.4134;-0.1486;clap
524558;4371.317;Head;-0.1827;0.0283;0.0388;clap
524559;4371.325;HandLeft;-0.2195;-0.408;-0.1624;clap
524559;4371.325;HandRight;-0.0898;-0.413;-0.1481;clap
524559;4371.325;Head;-0.1835;0.0281;0.039;clap
524560;4371.333;HandLeft;-0.2233;-0.4072;-0.1627;clap
524560;4371.333;HandRight;-0.0866;-0.4124;-0.1475;clap
524560;4371.333;Head;-0.183;0.0279;0.0396;clap
524561;4371.342;HandLeft;-0.2271;-0.4054;-0.163;clap
524561;4371.342;HandRight;-0.0835;-0.4127;-0.1469;clap
524561;4371.342;Head;-0.1831;0.0278;0.0399;clap
524562;4371.35;HandLeft;-0.2306;-0.4029;-0.1633;clap
524562;4371.35;HandRight;-0.08;-0.4122;-0.1464;clap
524562;4371.35;Head;-0.183;0.0279;0.0399;clap
524563;4371.358;HandLeft;-0.2344;-0.4002;-0.1634;clap
524563;4371.358;HandRight;-0.0763;-0.4117;-0.1457;clap
524563;4371.358;Head;-0.1827;0.0279;0.04;clap
524564;4371.367;HandLeft;-0.2383;-0.3976;-0.1633;clap
524564;4371.367;HandRight;-0.0725;-0.4112;-0.1451;clap
524564;4371.367;Head;-0.1828;0.0279;0.0401;clap
524565;4371.375;HandLeft;-0.2424;-0.395;-0.1633;clap
524565;4371.375;HandRight;-0.0689;-0.4109;-0.1446;clap
524565;4371.375;Head;-0.1827;0.028;0.0402;clap
524566;4371.383;HandLeft;-0.2467;-0.3925;-0.1634;clap
524566;4371.383;HandRight;-0.065;-0.4105;-0.1441;clap
524566;4371.383;Head;-0.1826;0.028;0.0402;clap
524567;4371.392;HandLeft;-0.251;-0.3906;-0.1636;clap
524567;4371.392;HandRight;-0.061;-0.4101;-0.1438;clap
524567;4371.392;Head;-0.1826;0.0281;0.0403;clap
524568;4371.4;HandLeft;-0.2552;-0.3888;-0.1639;clap
524568;4371.4;HandRight;-0.0572;-0.4101;-0.1431;clap
524568;4371.4;Head;-0.1819;0.0281;0.0405;clap
524569;4371.408;HandLeft;-0.2594;-0.387;-0.1644;clap
524569;4371.408;HandRight;-0.0533;-0.4101;-0.1427;clap
524569;4371.408;Head;-0.1819;0.0282;0.0405;clap
524570;4371.417;HandLeft;-0.2633;-0.3854;-0.1647;clap
524570;4371.417;HandRight;-0.0495;-0.4101;-0.1423;clap
524570;4371.417;Head;-0.1819;0.0282;0.0406;clap
524571;4371.425;HandLeft;-0.2673;-0.3838;-0.165;clap
524571;4371.425;HandRight;-0.046;-0.4104;-0.1419;clap
524571;4371.425;Head;-0.1817;0.0283;0.0406;clap
524572;4371.433;HandLeft;-0.2709;-0.3825;-0.1653;clap
524572;4371.433;HandRight;-0.0425;-0.4105;-0.1417;clap
524572;4371.433;Head;-0.182;0.0284;0.0404;clap
524573;4371.442;HandLeft;-0.2742;-0.3811;-0.1656;clap
524573;4371.442;HandRight;-0.0394;-0.4106;-0.1418;clap
524573;4371.442;Head;-0.1819;0.0282;0.0407;clap
524574;4371.45;HandLeft;-0.2773;-0.3799;-0.1657;clap
524574;4371.45;HandRight;-0.0363;-0.4109;-0.142;clap
524574;4371.45;Head;-0.1818;0.0282;0.0408;clap
524575;4371.458;HandLeft;-0.28;-0.3789;-0.1657;clap
524575;4371.458;HandRight;-0.0339;-0.4112;-0.1426;clap
524575;4371.458;Head;-0.1816;0.0281;0.0407;clap
524576;4371.467;HandLeft;-0.2824;-0.3778;-0.1656;clap
524576;4371.467;HandRight;-0.0318;-0.4114;-0.1431;clap
524576;4371.467;Head;-0.1813;0.0281;0.0406;clap
524577;4371.475;HandLeft;-0.2844;-0.3772;-0.1655;clap
524577;4371.475;HandRight;-0.03;-0.4114;-0.1436;clap
524577;4371.475;Head;-0.1812;0.0281;0.0406;clap
524578;4371.483;HandLeft;-0.2861;-0.3766;-0.1653;clap
524578;4371.483;HandRight;-0.0287;-0.4116;-0.1442;clap
524578;4371.483;Head;-0.181;0.0282;0.0404;clap
524579;4371.492;HandLeft;-0.2873;-0.3764;-0.165;clap
524579;4371.492;HandRight;-0.0278;-0.4115;-0.1448;clap
524579;4371.492;Head;-0.1803;0.0281;0.0408;clap
524580;4371.5;HandLeft;-0.2879;-0.3763;-0.1648;clap
524580;4371.5;HandRight;-0.0275;-0.4115;-0.1454;clap
524580;4371.5;Head;-0.1796;0.0281;0.0407;clap
524581;4371.508;HandLeft;-0.288;-0.3765;-0.1645;clap
524581;4371.508;HandRight;-0.0279;-0.4114;-0.1459;clap
524581;4371.508;Head;-0.1798;0.0279;0.0409;clap
524582;4371.517;HandLeft;-0.2873;-0.377;-0.1642;clap
524582;4371.517;HandRight;-0.0287;-0.4111;-0.1464;clap
524582;4371.517;Head;-0.1795;0.0279;0.0408;clap
524583;4371.525;HandLeft;-0.2862;-0.3777;-0.1638;clap
524583;4371.525;HandRight;-0.03;-0.4109;-0.1465;clap
524583;4371.525;Head;-0.1792;0.0278;0.041;clap
524584;4371.533;HandLeft;-0.2843;-0.3786;-0.1634;clap
524584;4371.533;HandRight;-0.0322;-0.4103;-0.1468;clap
524584;4371.533;Head;-0.1787;0.0278;0.041;clap
524585;4371.542;HandLeft;-0.2817;-0.3795;-0.163;clap
524585;4371.542;HandRight;-0.0346;-0.41;-0.1468;clap
524585;4371.542;Head;-0.1782;0.0276;0.0415;clap
524586;4371.55;HandLeft;-0.2785;-0.3807;-0.1624;clap
524586;4371.55;HandRight;-0.0378;-0.4095;-0.1466;clap
524586;4371.55;Head;-0.1778;0.0279;0.0408;clap
524587;4371.558;HandLeft;-0.2744;-0.3818;-0.1618;clap
524587;4371.558;HandRight;-0.0413;-0.4089;-0.1463;clap
524587;4371.558;Head;-0.1771;0.0277;0.0413;clap
524588;4371.567;HandLeft;-0.2696;-0.3828;-0.161;clap
524588;4371.567;HandRight;-0.0452;-0.4082;-0.1458;clap
524588;4371.567;Head;-0.1766;0.0277;0.0415;clap
524589;4371.575;HandLeft;-0.264;-0.3841;-0.1602;clap
524589;4371.575;HandRight;-0.0495;-0.4072;-0.1453;clap
524589;4371.575;Head;-0.1761;0.0277;0.0413;clap
524590;4371.583;HandLeft;-0.2579;-0.3855;-0.1594;clap
524590;4371.583;HandRight;-0.0544;-0.4063;-0.1447;clap
524590;4371.583;Head;-0.1751;0.0277;0.0413;clap
524591;4371.592;HandLeft;-0.2509;-0.3869;-0.1584;clap
524591;4371.592;HandRight;-0.0594;-0.4054;-0.1438;clap
524591;4371.592;Head;-0.1745;0.028;0.0414;clap
524592;4371.6;HandLeft;-0.2432;-0.3887;-0.1572;clap
524592;4371.6;HandRight;-0.0649;-0.4044;-0.143;clap
524592;4371.6;Head;-0.1739;0.0278;0.0418;clap
524593;4371.608;HandLeft;-0.2352;-0.3907;-0.1563;clap
524593;4371.608;HandRight;-0.0707;-0.4037;-0.1419;clap
524593;4371.608;Head;-0.1733;0.0282;0.0413;clap
524594;4371.617;HandLeft;-0.2268;-0.3931;-0.155;clap
524594;4371.617;HandRight;-0.0766;-0.403;-0.1409;clap
524594;4371.617;Head;-0.1724;0.028;0.0417;clap
524595;4371.625;HandLeft;-0.2181;-0.3957;-0.1537;clap
524595;4371.625;HandRight;-0.0829;-0.4021;-0.1396;clap
524595;4371.625;Head;-0.1717;0.0281;0.0419;clap
524596;4371.633;HandLeft;-0.2096;-0.3978;-0.1524;clap
524596;4371.633;HandRight;-0.0893;-0.4014;-0.1381;clap
524596;4371.633;Head;-0.1711;0.0282;0.0422;clap
524597;4371.642;HandLeft;-0.2011;-0.4015;-0.1507;clap
524597;4371.642;HandRight;-0.0957;-0.4005;-0.1365;clap
524597;4371.642;Head;-0.1706;0.0283;0.0422;clap
524598;4371.65;HandLeft;-0.1919;-0.4054;-0.1484;clap
524598;4371.65;HandRight;-0.102;-0.3999;-0.1345;clap
524598;4371.65;Head;-0.17;0.0285;0.042;clap
524599;4371.658;HandLeft;-0.1879;-0.4078;-0.148;clap
524599;4371.658;HandRight;-0.1041;-0.4017;-0.1334;clap
524599;4371.658;Head;-0.1694;0.0284;0.0423;clap
524600;4371.667;HandLeft;-0.1931;-0.4086;-0.1485;clap
524600;4371.667;HandRight;-0.104;-0.403;-0.1333;clap
524600;4371.667;Head;-0.1687;0.0284;0.0434;clap
524601;4371.675;HandLeft;-0.2001;-0.4091;-0.1487;clap
524601;4371.675;HandRight;-0.1044;-0.4025;-0.1328;clap
524601;4371.675;Head;-0.168;0.0286;0.0432;clap
524602;4371.683;HandLeft;-0.2041;-0.4087;-0.1482;clap
524602;4371.683;HandRight;-0.1048;-0.4023;-0.1312;clap
524602;4371.683;Head;-0.1674;0.0287;0.0432;clap
524603;4371.692;HandLeft;-0.2046;-0.4057;-0.1467;clap
524603;4371.692;HandRight;-0.1041;-0.4011;-0.13;clap
524603;4371.692;Head;-0.1669;0.0291;0.043;clap
524604;4371.7;HandLeft;-0.2022;-0.4022;-0.1458;clap
524604;4371.7;HandRight;-0.1031;-0.4001;-0.1304;clap
524604;4371.7;Head;-0.1664;0.029;0.0434;clap
524605;4371.708;HandLeft;-0.1999;-0.3991;-0.1454;clap
524605;4371.708;HandRight;-0.1019;-0.3989;-0.1308;clap
524605;4371.708;Head;-0.1658;0.0293;0.0433;clap
524606;4371.717;HandLeft;-0.2002;-0.3969;-0.1463;clap
524606;4371.717;HandRight;-0.1005;-0.3977;-0.1319;clap
524606;4371.717;Head;-0.1652;0.0296;0.0434;clap
524607;4371.725;HandLeft;-0.2006;-0.3945;-0.1458;clap
524607;4371.725;HandRight;-0.0989;-0.397;-0.1323;clap
524607;4371.725;Head;-0.1647;0.0298;0.0441;clap
524608;4371.733;HandLeft;-0.2015;-0.3931;-0.1458;clap
524608;4371.733;HandRight;-0.0974;-0.3966;-0.1325;clap
524608;4371.733;Head;-0.1641;0.03;0.0444;clap
524609;4371.742;HandLeft;-0.2045;-0.3916;-0.1471;clap
524609;4371.742;HandRight;-0.0954;-0.3954;-0.1324;clap
524609;4371.742;Head;-0.1637;0.0306;0.0438;clap
524610;4371.75;HandLeft;-0.2088;-0.3909;-0.148;clap
524610;4371.75;HandRight;-0.0933;-0.3954;-0.1319;clap
524610;4371.75;Head;-0.1633;0.0308;0.0438;clap
524611;4371.758;HandLeft;-0.2131;-0.3905;-0.1489;clap
524611;4371.758;HandRight;-0.0904;-0.3951;-0.1313;clap
524611;4371.758;Head;-0.1626;0.0309;0.0441;clap
524612;4371.767;HandLeft;-0.2172;-0.3897;-0.1503;clap
524612;4371.767;HandRight;-0.0872;-0.3947;-0.1308;clap
524612;4371.767;Head;-0.1621;0.0311;0.0444;clap
524613;4371.775;HandLeft;-0.2211;-0.389;-0.1518;clap
524613;4371.775;HandRight;-0.0842;-0.394;-0.1303;clap
524613;4371.775;Head;-0.1617;0.0313;0.0443;clap
524614;4371.783;HandLeft;-0.2248;-0.3884;-0.1531;clap
524614;4371.783;HandRight;-0.0812;-0.3937;-0.1299;clap
524614;4371.783;Head;-0.1614;0.0315;0.0439;clap
524615;4371.792;HandLeft;-0.2286;-0.3876;-0.1543;clap
524615;4371.792;HandRight;-0.078;-0.3933;-0.1297;clap
524615;4371.792;Head;-0.1611;0.0317;0.0434;clap
524616;4371.8;HandLeft;-0.2324;-0.3862;-0.1552;clap
524616;4371.8;HandRight;-0.0749;-0.393;-0.1295;clap
524616;4371.8;Head;-0.1607;0.0315;0.0438;clap
524617;4371.808;HandLeft;-0.2363;-0.3846;-0.1559;clap
524617;4371.808;HandRight;-0.072;-0.3927;-0.1293;clap
524617;4371.808;Head;-0.1603;0.0313;0.0441;clap
524618;4371.817;HandLeft;-0.2401;-0.3826;-0.1563;clap
524618;4371.817;HandRight;-0.069;-0.3924;-0.1289;clap
524618;4371.817;Head;-0.1599;0.0314;0.0441;clap
524619;4371.825;HandLeft;-0.2438;-0.3807;-0.1567;clap
524619;4371.825;HandRight;-0.0664;-0.3929;-0.1287;clap
524619;4371.825;Head;-0.1595;0.0316;0.0435;clap
524620;4371.833;HandLeft;-0.2474;-0.3791;-0.1569;clap
524620;4371.833;HandRight;-0.0637;-0.3931;-0.1286;clap
524620;4371.833;Head;-0.1592;0.0317;0.0433;clap
524621;4371.842;HandLeft;-0.251;-0.3779;-0.1572;clap
524621;4371.842;HandRight;-0.0609;-0.3928;-0.129;clap
524621;4371.842;Head;-0.1588;0.0314;0.0441;clap
524622;4371.85;HandLeft;-0.2544;-0.3768;-0.1577;clap
524622;4371.85;HandRight;-0.0582;-0.3929;-0.1295;clap
524622;4371.85;Head;-0.1584;0.0315;0.044;clap
524623;4371.858;HandLeft;-0.2575;-0.3761;-0.1581;clap
524623;4371.858;HandRight;-0.0557;-0.3924;-0.1303;clap
524623;4371.858;Head;-0.1581;0.0316;0.0438;clap
524624;4371.867;HandLeft;-0.2603;-0.3752;-0.1584;clap
524624;4371.867;HandRight;-0.0532;-0.3928;-0.1312;clap
524624;4371.867;Head;-0.1578;0.0317;0.0434;clap
524625;4371.875;HandLeft;-0.2628;-0.3748;-0.1586;clap
524625;4371.875;HandRight;-0.0513;-0.3932;-0.1318;clap
524625;4371.875;Head;-0.1573;0.0315;0.0438;clap
524626;4371.883;HandLeft;-0.2648;-0.3743;-0.1589;clap
524626;4371.883;HandRight;-0.0497;-0.3937;-0.1323;clap
524626;4371.883;Head;-0.1569;0.0315;0.0439;clap
524627;4371.892;HandLeft;-0.2664;-0.3742;-0.159;clap
524627;4371.892;HandRight;-0.0483;-0.394;-0.133;clap
524627;4371.892;Head;-0.1567;0.0316;0.0439;clap
524628;4371.9;HandLeft;-0.2675;-0.3739;-0.1592;clap
524628;4371.9;HandRight;-0.0471;-0.3943;-0.1335;clap
524628;4371.9;Head;-0.1565;0.0316;0.0438;clap
524629;4371.908;HandLeft;-0.2682;-0.3741;-0.1594;clap
524629;4371.908;HandRight;-0.0465;-0.3945;-0.1343;clap
524629;4371.908;Head;-0.1561;0.0315;0.0439;clap
524630;4371.917;HandLeft;-0.2683;-0.3743;-0.1595;clap
524630;4371.917;HandRight;-0.0461;-0.3947;-0.1351;clap
524630;4371.917;Head;-0.1557;0.0314;0.0439;clap
524631;4371.925;HandLeft;-0.268;-0.3746;-0.1593;clap
524631;4371.925;HandRight;-0.0463;-0.3949;-0.1358;clap
524631;4371.925;Head;-0.1555;0.0317;0.0434;clap
524632;4371.933;HandLeft;-0.267;-0.3752;-0.1591;clap
524632;4371.933;HandRight;-0.0471;-0.3949;-0.1365;clap
524632;4371.933;Head;-0.1553;0.0314;0.0441;clap
524633;4371.942;HandLeft;-0.2656;-0.376;-0.1588;clap
524633;4371.942;HandRight;-0.0484;-0.3952;-0.1374;clap
524633;4371.942;Head;-0.1549;0.0315;0.0441;clap
524634;4371.95;HandLeft;-0.2634;-0.3766;-0.1586;clap
524634;4371.95;HandRight;-0.05;-0.3951;-0.1381;clap
524634;4371.95;Head;-0.1547;0.0315;0.044;clap
524635;4371.958;HandLeft;-0.2608;-0.3777;-0.1582;clap
524635;4371.958;HandRight;-0.0522;-0.395;-0.1386;clap
524635;4371.958;Head;-0.1544;0.0318;0.0435;clap
524636;4371.967;HandLeft;-0.2575;-0.3788;-0.158;clap
524636;4371.967;HandRight;-0.0549;-0.3951;-0.1391;clap
524636;4371.967;Head;-0.154;0.0316;0.0436;clap
524637;4371.975;HandLeft;-0.2536;-0.3803;-0.1576;clap
524637;4371.975;HandRight;-0.0581;-0.3948;-0.1396;clap
524637;4371.975;Head;-0.1539;0.0317;0.0432;clap
524638;4371.983;HandLeft;-0.249;-0.3818;-0.1573;clap
524638;4371.983;HandRight;-0.0619;-0.3948;-0.1398;clap
524638;4371.983;Head;-0.1537;0.0315;0.0435;clap
524639;4371.992;HandLeft;-0.2438;-0.3835;-0.1569;clap
524639;4371.992;HandRight;-0.0661;-0.3943;-0.1401;clap
524639;4371.992;Head;-0.1536;0.0315;0.0435;clap
524640;4372.0;HandLeft;-0.238;-0.3852;-0.1565;clap
524640;4372.0;HandRight;-0.0707;-0.3938;-0.14;clap
524640;4372.0;Head;-0.1535;0.0315;0.0433;clap
524641;4372.008;HandLeft;-0.2317;-0.3872;-0.1561;clap
524641;4372.008;HandRight;-0.0758;-0.3934;-0.1399;clap
524641;4372.008;Head;-0.1534;0.0315;0.0433;clap
524642;4372.017;HandLeft;-0.225;-0.3895;-0.1555;clap
524642;4372.017;HandRight;-0.0809;-0.393;-0.1396;clap
524642;4372.017;Head;-0.1533;0.0316;0.043;clap
524643;4372.025;HandLeft;-0.2179;-0.3918;-0.1547;clap
524643;4372.025;HandRight;-0.0863;-0.3927;-0.1389;clap
524643;4372.025;Head;-0.1531;0.0312;0.0433;clap
524644;4372.033;HandLeft;-0.2109;-0.3937;-0.1542;clap
524644;4372.033;HandRight;-0.0919;-0.3923;-0.1382;clap
524644;4372.033;Head;-0.1529;0.0309;0.0434;clap
524645;4372.042;HandLeft;-0.2036;-0.3969;-0.1531;clap
524645;4372.042;HandRight;-0.0976;-0.3923;-0.1372;clap
524645;4372.042;Head;-0.1529;0.0309;0.0433;clap
524646;4372.05;HandLeft;-0.1963;-0.3997;-0.1521;clap
524646;4372.05;HandRight;-0.1032;-0.3919;-0.1361;clap
524646;4372.05;Head;-0.1529;0.0307;0.0434;clap
524647;4372.058;HandLeft;-0.1939;-0.4029;-0.1525;clap
524647;4372.058;HandRight;-0.1064;-0.3933;-0.1362;clap
524647;4372.058;Head;-0.153;0.0306;0.0433;clap
524648;4372.067;HandLeft;-0.198;-0.4044;-0.1529;clap
524648;4372.067;HandRight;-0.1066;-0.395;-0.1361;clap
524648;4372.067;Head;-0.1531;0.0306;0.0431;clap
524649;4372.075;HandLeft;-0.2041;-0.406;-0.1534;clap
524649;4372.075;HandRight;-0.1064;-0.3944;-0.1345;clap
524649;4372.075;Head;-0.1532;0.0307;0.0425;clap
524650;4372.083;HandLeft;-0.2092;-0.4059;-0.153;clap
524650;4372.083;HandRight;-0.1072;-0.3938;-0.134;clap
524650;4372.083;Head;-0.1533;0.0305;0.0427;clap
524651;4372.092;HandLeft;-0.2102;-0.4042;-0.1528;clap
524651;4372.092;HandRight;-0.1074;-0.3934;-0.1343;clap
524651;4372.092;Head;-0.1535;0.0302;0.0429;clap
524652;4372.1;HandLeft;-0.2082;-0.402;-0.1536;clap
524652;4372.1;HandRight;-0.1072;-0.3927;-0.1346;clap
524652;4372.1;Head;-0.1537;0.0305;0.0421;clap
524653;4372.108;HandLeft;-0.205;-0.4004;-0.1537;clap
524653;4372.108;HandRight;-0.1062;-0.3923;-0.1358;clap
524653;4372.108;Head;-0.1539;0.0304;0.0421;clap
524654;4372.117;HandLeft;-0.2036;-0.398;-0.1539;clap
524654;4372.117;HandRight;-0.1047;-0.3923;-0.1365;clap
524654;4372.117;Head;-0.1541;0.0307;0.0415;clap
524655;4372.125;HandLeft;-0.2033;-0.3958;-0.154;clap
524655;4372.125;HandRight;-0.1028;-0.3926;-0.1375;clap
524655;4372.125;Head;-0.1543;0.0306;0.0416;clap
524656;4372.133;HandLeft;-0.2034;-0.3948;-0.1541;clap
524656;4372.133;HandRight;-0.1011;-0.3921;-0.1382;clap
524656;4372.133;Head;-0.1545;0.0304;0.042;clap
524657;4372.142;HandLeft;-0.2047;-0.3942;-0.155;clap
524657;4372.142;HandRight;-0.0985;-0.3926;-0.1394;clap
524657;4372.142;Head;-0.1548;0.0307;0.0413;clap
524658;4372.15;HandLeft;-0.2077;-0.3938;-0.1561;clap
524658;4372.15;HandRight;-0.0962;-0.3927;-0.1401;clap
524658;4372.15;Head;-0.155;0.0306;0.0414;clap
524659;4372.158;HandLeft;-0.2111;-0.3937;-0.157;clap
524659;4372.158;HandRight;-0.0935;-0.3928;-0.1404;clap
524659;4372.158;Head;-0.1553;0.0311;0.0406;clap
524660;4372.167;HandLeft;-0.2147;-0.3933;-0.1583;clap
524660;4372.167;HandRight;-0.0906;-0.3928;-0.1405;clap
524660;4372.167;Head;-0.1557;0.0309;0.0408;clap
524661;4372.175;HandLeft;-0.2181;-0.3933;-0.1596;clap
524661;4372.175;HandRight;-0.0879;-0.3927;-0.1407;clap
524661;4372.175;Head;-0.1561;0.0311;0.0398;clap
524662;4372.183;HandLeft;-0.2215;-0.3927;-0.1609;clap
524662;4372.183;HandRight;-0.0849;-0.3925;-0.1409;clap
524662;4372.183;Head;-0.1562;0.0311;0.0395;clap
524663;4372.192;HandLeft;-0.2248;-0.3918;-0.1621;clap
524663;4372.192;HandRight;-0.0821;-0.3927;-0.1414;clap
524663;4372.192;Head;-0.1566;0.0312;0.039;clap
524664;4372.2;HandLeft;-0.2279;-0.3903;-0.163;clap
524664;4372.2;HandRight;-0.0793;-0.3927;-0.1416;clap
524664;4372.2;Head;-0.157;0.0307;0.0391;clap
524665;4372.208;HandLeft;-0.2312;-0.3886;-0.1637;clap
524665;4372.208;HandRight;-0.0765;-0.3925;-0.1417;clap
524665;4372.208;Head;-0.1573;0.0307;0.0387;clap
524666;4372.217;HandLeft;-0.2343;-0.3864;-0.1642;clap
524666;4372.217;HandRight;-0.0738;-0.3924;-0.1416;clap
524666;4372.217;Head;-0.1575;0.0305;0.0384;clap
524667;4372.225;HandLeft;-0.2375;-0.3845;-0.1645;clap
